Search keyword report
13 November 2025 - 13 November 2025
Keyword status,Keyword,Match type,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Impr.,Clicks,CTR,Cost,Conv. rate,Conversions,Cost / conv.
Paused,christmas wreath with lights,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.35,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""xmas wreaths for front door""",Phrase Match,Christmas Products,Paused,Paused,AUD,0.80,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""expensive christmas decor""",Phrase Match,Christmas Products,Paused,Paused,AUD,4.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""luxury christmas wreaths australia""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,2.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""luxury christmas centrepieces""",Phrase Match,Christmas Products,Paused,Paused,AUD,4.75,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""premium christmas wreaths australia""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""bespoke christmas wreath australia""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""designer christmas centrepiece""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.25,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""designer christmas candle holder""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.25,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""luxury christmas decor""",Phrase Match,Christmas Products,Eligible,,AUD,6.00,https://beliefsinwreaths.com.au/collections/christmas-collection,5,0,0.00%,0.00,0.00%,0.00,0.00
Paused,festive decorations,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""handcrafted christmas decorations""",Phrase Match,Christmas Products,Paused,Paused,AUD,3.00,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""custom christmas decorations""",Phrase Match,Christmas Products,Paused,Paused,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,xmas accessories,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""eucalyptus christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.60,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""christmas wreaths australia""",Phrase Match,Christmas Products,Paused,Paused,AUD,1.20,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""bespoke christmas decorations""",Phrase Match,Christmas Products,Paused,Paused,AUD,3.00,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,[buy luxury christmas wreath],Exact Match,Christmas Products,Paused,Paused; rarely served,AUD,2.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,christmas gifts,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,christmas online shopping,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,xmas decorations,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,[buy christmas wreath],Exact Match,Christmas Products,Paused,Paused,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,seasonal decor,Broad Match,Christmas Products,Paused,Paused,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""handmade christmas wreaths""",Phrase Match,Christmas Products,Paused,Paused,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""luxury christmas wreath""",Phrase Match,Christmas Products,Paused,Paused,AUD,4.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""premium christmas decorations""",Phrase Match,Christmas Products,Paused,Paused,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""bespoke christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""luxury artificial christmas wreaths""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
 --,,Total: All but removed keywords, --, --,,AUD, --,,44,6,13.64%,30.86,0.00%,0.00,0.00
,,Total: Keywords in your campaign,,,,AUD,,,44,6,13.64%,30.86,0.00%,0.00,0.00
,,Total: Your keywords.,,,,AUD,,,44,6,13.64%,30.86,0.00%,0.00,0.00
,,Total: AI Max expanded matches,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: AI Max landing page matches,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: URL inclusions in your campaign,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: Search keywords on display network,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: Campaign,,,,AUD,,,44,6,13.64%,30.86,0.00%,0.00,0.00
