Search keyword report
1 June 2024 - 10 November 2025
Keyword status,Keyword,Match type,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Impr.,Clicks,CTR,Cost,Conv. rate,Conversions,Cost / conv.
Paused,christmas decorations,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-wreaths,"26,009","2,235",8.59%,1989.46,0.27%,6.00,331.58
Enabled,[premium luxury christmas wreath],Exact Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,xmas gift ideas,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,7,1,14.29%,1.61,0.00%,0.00,0.00
Paused,christmas flower arrangements,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,205,11,5.37%,9.14,0.00%,0.00,0.00
Enabled,"""christmas wreath delivery""",Phrase Match,Christmas Products,Eligible,,AUD,2.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,63,9,14.29%,8.12,0.00%,0.00,0.00
Paused,"""luxury christmas wreaths australia""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,2.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,3,0,0.00%,0.00,0.00%,0.00,0.00
Paused,"""christmas gifts""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,[luxury christmas door wreath],Exact Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,2,0,0.00%,0.00,0.00%,0.00,0.00
Paused,"""designer christmas candle holder""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.25,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Paused,christmas ideas,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,27,6,22.22%,5.44,0.00%,0.00,0.00
Enabled,"""luxury christmas collection""",Phrase Match,Christmas Products,Eligible,,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-collection,7,0,0.00%,0.00,0.00%,0.00,0.00
Paused,"""designer christmas decor""",Phrase Match,Christmas Products,Paused,Paused,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-collection,40,2,5.00%,6.94,0.00%,0.00,0.00
Enabled,"""stylish christmas wreaths""",Phrase Match,Christmas Products,Eligible,,AUD,7.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,169,34,20.12%,133.20,5.88%,2.00,66.60
Enabled,"""premium christmas wreaths australia""",Phrase Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,wreath christmas,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-wreaths,55,4,7.27%,2.83,0.00%,0.00,0.00
Paused,"""high end christmas wreath""",Phrase Match,Christmas Products,Paused,Paused,AUD,5.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,57,9,15.79%,18.33,0.00%,0.00,0.00
Enabled,"""christmas door wreaths""",Phrase Match,Christmas Products,Eligible,,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,77,9,11.69%,12.51,0.00%,0.00,0.00
Enabled,"""custom christmas wreath australia""",Phrase Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""christmas decorations australia""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.40,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,seasonal decor,Broad Match,Christmas Products,Paused,Paused,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,98,10,10.20%,13.28,0.00%,0.00,0.00
Paused,christmas online shopping,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,55,3,5.45%,2.32,0.00%,0.00,0.00
Paused,festive decorations,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,3,0,0.00%,0.00,0.00%,0.00,0.00
Enabled,"""handmade christmas wreaths""",Phrase Match,Christmas Products,Eligible,,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,94,8,8.51%,22.51,0.00%,0.00,0.00
Paused,[luxury christmas wreath delivery],Exact Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,luxury christmas decorations australia,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.40,https://beliefsinwreaths.com.au/collections/christmas-collection,159,38,23.90%,32.44,0.00%,0.00,0.00
Enabled,"""premium christmas decorations""",Phrase Match,Christmas Products,Eligible,,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-collection,17,2,11.76%,5.87,0.00%,0.00,0.00
Paused,christmas gifts,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,760,72,9.47%,59.32,0.00%,0.00,0.00
Paused,holiday gift shopping,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""luxury handmade christmas wreath""",Phrase Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,xmas gifts,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""premium luxury christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""bespoke christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,christmas centrepiece,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.35,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,17,3,17.65%,2.37,0.00%,0.00,0.00
Enabled,"""luxury christmas decor""",Phrase Match,Christmas Products,Eligible,,AUD,4.50,https://beliefsinwreaths.com.au/collections/christmas-collection,187,40,21.39%,177.29,0.00%,0.00,0.00
Paused,"""designer christmas wreaths""",Phrase Match,Christmas Products,Paused,Paused,AUD,1.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,81,16,19.75%,16.08,0.00%,0.00,0.00
Enabled,"""expensive christmas decor""",Phrase Match,Christmas Products,Eligible,,AUD,4.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,3,0,0.00%,0.00,0.00%,0.00,0.00
Enabled,"""luxury designer christmas wreath""",Phrase Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[wreath for front door],Exact Match,Christmas Products,Eligible,,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,5,1,20.00%,0.63,0.00%,0.00,0.00
Enabled,"""premium christmas wreath""",Phrase Match,Christmas Products,Eligible,,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,christmas table decorations,Broad Match,Christmas Products,Paused,Paused,AUD,2.00,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,640,74,11.56%,92.43,0.00%,0.00,0.00
Paused,"""designer christmas centrepiece""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.25,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""bespoke christmas wreath australia""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""holiday christmas decorations""",Phrase Match,Christmas Products,Limited,below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,2,0,0.00%,0.00,0.00%,0.00,0.00
Paused,christmas decor reindeer,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,18,1,5.56%,0.79,0.00%,0.00,0.00
Enabled,christmas wreath with lights,Broad Match,Christmas Products,Limited,below first page bid,AUD,0.35,https://beliefsinwreaths.com.au/collections/christmas-collection,27,0,0.00%,0.00,0.00%,0.00,0.00
Paused,[luxury christmas wreaths],Exact Match,Christmas Products,Paused,Paused; below first page bid,AUD,2.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,9,2,22.22%,1.59,0.00%,0.00,0.00
Paused,christmas wreath australia,Broad Match,Christmas Products,Paused,Paused,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,353,39,11.05%,49.42,0.00%,0.00,0.00
Enabled,[luxury christmas wreath online],Exact Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""luxury christmas wreaths""",Phrase Match,Christmas Products,Eligible,,AUD,4.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,20,4,20.00%,8.75,0.00%,0.00,0.00
Paused,holiday decor,Broad Match,Christmas Products,Paused,Paused,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,742,71,9.57%,77.43,0.00%,0.00,0.00
Enabled,"""handcrafted christmas decorations""",Phrase Match,Christmas Products,Eligible,,AUD,3.00,https://beliefsinwreaths.com.au/collections/christmas-collection,109,12,11.01%,35.79,0.00%,0.00,0.00
Enabled,"""custom christmas decorations""",Phrase Match,Christmas Products,Eligible,,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,23,3,13.04%,10.47,0.00%,0.00,0.00
Paused,xmas decorations,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,160,21,13.13%,18.98,0.00%,0.00,0.00
Enabled,[buy christmas wreath],Exact Match,Christmas Products,Eligible,,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,287,38,13.24%,42.47,0.00%,0.00,0.00
Paused,[luxury christmas wreath australia],Exact Match,Christmas Products,Paused,Paused,AUD,2.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,35,12,34.29%,25.50,0.00%,0.00,0.00
Paused,"""luxury handcrafted christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,xmas shopping,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,219,8,3.65%,7.23,0.00%,0.00,0.00
Paused,christmas wreath,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.20,https://beliefsinwreaths.com.au/collections/christmas-wreaths,"2,349",192,8.17%,163.65,0.00%,0.00,0.00
Enabled,[christmas door wreath australia],Exact Match,Christmas Products,Eligible,,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,39,11,28.21%,10.92,0.00%,0.00,0.00
Paused,"""premium christmas centrepieces""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[buy luxury christmas wreath],Exact Match,Christmas Products,Not eligible,rarely served,AUD,2.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[luxury door wreath],Exact Match,Christmas Products,Limited,below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,3,2,66.67%,2.97,0.00%,0.00,0.00
Enabled,[christmas wreath online],Exact Match,Christmas Products,Eligible,,AUD,0.60,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[buy luxury wreath],Exact Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""designer luxury christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; rarely served,AUD,4.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,xmas accessories,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,7,0,0.00%,0.00,0.00%,0.00,0.00
Paused,christmas table centrepiece,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.40,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,81,8,9.88%,6.33,0.00%,0.00,0.00
Paused,"""luxury christmas candle holder""",Phrase Match,Christmas Products,Paused,Paused,AUD,4.75,https://beliefsinwreaths.com.au/collections/christmas-candle-holders-centrepieces,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""bespoke christmas decorations""",Phrase Match,Christmas Products,Eligible,,AUD,3.00,https://beliefsinwreaths.com.au/collections/christmas-collection,22,2,9.09%,6.49,0.00%,0.00,0.00
Paused,"""christmas wreaths australia""",Phrase Match,Christmas Products,Paused,Paused,AUD,1.20,https://beliefsinwreaths.com.au/collections/christmas-wreaths,100,15,15.00%,12.12,0.00%,0.00,0.00
Enabled,"""luxury christmas door wreath""",Phrase Match,Christmas Products,Eligible,,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,1,1,100.00%,3.46,0.00%,0.00,0.00
Paused,"""xmas gifts""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[designer luxury christmas wreath],Exact Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[christmas door wreaths],Exact Match,Christmas Products,Eligible,,AUD,3.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,5,1,20.00%,0.70,0.00%,0.00,0.00
Enabled,"""designer christmas door wreath""",Phrase Match,Christmas Products,Not eligible,rarely served,AUD,0.65,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Paused,"""luxury artificial christmas wreaths""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""luxury christmas wreath""",Phrase Match,Christmas Products,Eligible,,AUD,4.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,43,14,32.56%,49.06,14.29%,2.00,24.53
Paused,"""eucalyptus christmas wreath""",Phrase Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.60,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""handcrafted christmas wreath australia""",Phrase Match,Christmas Products,Not eligible,rarely served,AUD,3.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
 --,,Total: All but removed keywords, --, --,,AUD, --,,"36,302","3,394",9.35%,3523.47,0.29%,10.00,352.35
,,Total: Keywords in your campaign,,,,AUD,,,"251,323","6,587",2.62%,4754.41,0.15%,10.00,475.44
,,Total: Your keywords.,,,,AUD,,,"38,874","3,622",9.32%,3763.80,0.28%,10.00,376.38
,,Total: AI Max expanded matches,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: AI Max landing page matches,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: URL inclusions in your campaign,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: Search keywords on display network,,,,AUD,,,"217,427","3,020",1.39%,1011.77,0.00%,0.00,0.00
,,Total: Campaign,,,,AUD,,,"256,301","6,642",2.59%,4775.57,0.15%,10.00,477.56
