Search keyword report
1 August 2025 - 30 October 2025
Keyword status,Keyword,Match type,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Impr.,Clicks,CTR,Cost,Conv. rate,Conversions,Cost / conv.
Enabled,[wreath for front door],Exact Match,Christmas Products,Limited,below first page bid,AUD,0.60,https://beliefsinwreaths.com.au/collections/christmas-wreaths,5,1,20.00%,0.63,0.00%,0.00,0.00
Enabled,[luxury christmas wreaths],Exact Match,Christmas Products,Limited,below first page bid,AUD,2.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,9,2,22.22%,1.59,0.00%,0.00,0.00
Enabled,christmas wreath australia,Broad Match,Christmas Products,Eligible,,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,18,5,27.78%,6.92,0.00%,0.00,0.00
Paused,holiday decor,Broad Match,Christmas Products,Paused,Paused,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,4,0,0.00%,0.00,0.00%,0.00,0.00
Paused,christmas decor reindeer,Broad Match,Christmas Products,Paused,Paused; below first page bid,AUD,0.25,https://beliefsinwreaths.com.au/collections/christmas-collection,0,0, --,0.00,0.00%,0.00,0.00
Enabled,"""holiday christmas decorations""",Phrase Match,Christmas Products,Limited,below first page bid,AUD,0.30,https://beliefsinwreaths.com.au/collections/christmas-collection,2,0,0.00%,0.00,0.00%,0.00,0.00
Enabled,"""designer christmas wreaths""",Phrase Match,Christmas Products,Eligible,,AUD,1.00,https://beliefsinwreaths.com.au/collections/christmas-wreaths,81,16,19.75%,16.08,0.00%,0.00,0.00
Enabled,"""premium christmas wreath""",Phrase Match,Christmas Products,Limited,below first page bid,AUD,0.65,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
Enabled,[luxury christmas wreath online],Exact Match,Christmas Products,Not eligible,rarely served,AUD,1.50,https://beliefsinwreaths.com.au/collections/christmas-wreaths,0,0, --,0.00,0.00%,0.00,0.00
 --,,Total: All but removed keywords, --, --,,AUD, --,,"5,277",691,13.09%,760.88,0.29%,2.00,380.44
,,Total: Keywords in your campaign,,,,AUD,,,"60,339","1,382",2.29%,1016.30,0.14%,2.00,508.15
,,Total: Your keywords.,,,,AUD,,,"5,284",692,13.10%,762.07,0.29%,2.00,381.03
,,Total: AI Max expanded matches,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: AI Max landing page matches,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: URL inclusions in your campaign,,,,AUD,,,0,0, --,0.00,0.00%,0.00,0.00
,,Total: Search keywords on display network,,,,AUD,,,"55,055",690,1.25%,254.24,0.00%,0.00,0.00
,,Total: Campaign,,,,AUD,,,"60,339","1,382",2.29%,1016.30,0.14%,2.00,508.15
